Year_local,DOY,daytime,FC,LE,TA,RECO,GPP,SWC,TS
2022,144.4374,1,-15.0656,134.394,16.4682,7.264362845764463,22.329962845764463,35.537626,13.58
2022,144.4582,1,-12.7544,131.201,16.5092,7.274225496911776,20.028625496911776,35.525989,13.5
2022,144.479,-9999,-21.22216667,329.9335555555556,25.257655555555555,9.375862108,30.59802877472833,35.525989,13.49
2022,144.499,-9999,-16.41433333,207.846,18.081766666666667,7.652758428201802,24.06709176153513,35.514352,13.4
2022,144.5207,1,-20.2106,239.989,18.8331,7.833697654647432,28.04429765464743,35.514352,13.4
2022,144.5415,1,-16.278,252.348,18.903,7.850531347269106,24.128531347269103,35.506594,13.35
2022,144.5624,1,-20.5897,259.686,19.1081,7.899923605255708,28.48962360525571,35.491078,13.3
2022,144.5832,1,-16.8397,236.156,19.1438,7.908520686382576,24.748220686382577,35.48332,13.3
2022,144.604,1,-21.4282,277.546,19.2874,7.943100860775877,29.371300860775875,35.471683,13.3
2022,144.6249,1,-16.7639,253.452,19.2791,7.941102184490132,24.705002184490134,35.452287999999996,13.3
2022,144.6457,1,-14.3449,209.89,19.3913,7.968119981799036,22.31301998179904,35.436772,13.3
2022,144.6665,1,-13.0756,199.19,19.2909,7.943943674547836,21.01954367454784,35.421256,13.3
2022,144.6873,1,-13.5366,190.699,19.4798,7.989430057982733,21.526030057982734,35.413498,13.33
2022,144.7082,1,-13.0766,210.949,19.667,8.034503732940276,21.11110373294028,35.382466,13.4
2022,144.729,1,-11.4262,179.525,19.4252,7.976282907987556,19.402482907987554,35.351434,13.42
2022,144.7498,1,-9.70869,155.682,18.4547,7.742568365,17.451258364559912,35.316523,13.5
2022,144.7707,1,-3.214,137.774,17.6905,7.558543181169401,10.77254318,35.28937,13.58
2022,144.7915,1,2.7338,80.059,16.5176,7.276246192075615,4.542446192075616,35.258338,13.66
2022,144.8123,1,8.49704,68.7078,15.8162,7.107588917265167,-1.389451083,35.227306000000006,13.76
2022,144.8332,0,6.47628,50.4051,14.6104,6.818078614290337,0.3417986142903366,35.196274,13.86
2022,144.854,0,7.48893,38.8793,13.8887,6.645148671642297,-0.843781328,35.161363,13.97
2022,144.8748,0,7.69004,33.6923,13.4327,6.536050642948896,-1.153989357,35.134209999999996,14.07
2022,144.8956,0,5.62164,18.0879,12.9831,6.428626919822411,0.8069869198224104,35.107057000000005,14.17
2022,144.9165,0,11.0911,31.3164,12.6211,6.3422467314637325,-4.748853269,35.079904,14.26
2022,144.9373,0,6.80332,20.8546,12.3724,6.282964934892978,-0.520355065,35.05663,14.33
2022,144.9581,0,9.63758,27.5969,12.3702,6.282440765767543,-3.355139234,35.044993000000005,14.4
2022,144.979,0,8.63418,27.1661,12.8415,6.394825915824401,-2.239354084,35.025598,14.45
2022,145,0,11.5208,45.8427,13.266,6.496203372287751,-5.024596628,35.021719000000004,14.5
2022,145.0208,0,11.7535,43.9169,13.5448,6.562857590503195,-5.190642409,35.002324,14.5
2022,145.0416,0,9.65661,39.6164,13.9373,6.656784236670186,-2.999825763,35.006203,14.5
2022,145.0624,0,12.8008,47.2653,14.1129,6.698837674538735,-6.101962325,34.994566,14.5
2022,145.0833,0,8.36029,26.3178,14.1081,6.697687900989195,-1.662602099,34.986808,14.5
2022,145.1041,0,7.18019,21.6111,14.4695,6.784293697088793,-0.395896303,34.990687,14.5
2022,145.1249,0,9.49065,24.3962,14.1757,6.713881809284837,-2.776768191,34.982929,14.5
2022,145.1458,0,11.5162,18.9378,13.805,6.625113155,-4.891086845,34.986808,14.4
2022,145.1666,0,12.6349,23.544,13.9097,6.650176202649864,-5.984723797,34.982929,14.4
2022,145.1874,0,11.9102,23.5499,14.4566,6.781201077455728,-5.128998923,34.967413,14.34
2022,145.2083,0,8.87367,28.5371,14.7335,6.847603995,-2.026066005,34.959655,14.3
2022,145.2291,1,13.9048,75.646,18.7338,7.80978351,-6.09501649,34.963534,14.26
2022,145.2499,1,11.389235,52.09155,17.6527,7.549441899733114,-3.8397931,34.955776,14.2
2022,145.2707,1,4.58062,64.5085252,17.4092,7.490817538606032,2.910197538606032,34.955776,14.2
2022,145.2916,1,3.80908554,36.11318,17.3115,7.467297901997345,3.658212361997345,34.955776,14.1
2022,145.3124,1,-1.475893571,93.73017333333334,17.7873,7.581850876944243,9.057744448372816,34.951896999999995,14.1
2022,145.3332,1,-2.981007217,69.49928333333334,17.4826,7.508488281469384,10.489495498136051,34.955776,14.04
2022,145.3541,1,2.692363333333333,19.055646666666668,17.5275,7.5192981355722734,4.826934802,34.951896999999995,14
2022,145.3749,1,-0.637671,28.1916,15.3146,6.987079219234068,7.624750219234068,34.959655,14
2022,145.3957,1,-7.103303333,38.40694666666667,16.0456,7.162733112544263,14.266036445877596,34.963534,13.92
2022,145.4165,1,-2.02632,28.6008,20.0636,8.129982095382136,10.156302095382136,34.955776,13.9
2022,145.4374,1,-5.57541,41.0805,17.2494,7.452349146,13.027759146349869,34.955776,13.9
2022,145.4582,1,-4.75301,54.906,17.8836,7.605039108744122,12.358049108744122,34.967413,13.85
2022,145.479,1,-4.44476,34.4192,18.8342,7.833962563524673,12.278722563524672,35.025598,13.8
2022,145.4999,1,-4.0933325,37.097,19.5687,8.010835698627213,12.104168198627214,35.079904,13.8
2022,145.5207,1,-1.55132,25.7446,22.8504,8.799825485650448,10.351145485650449,35.126452,13.8
2022,145.5415,1,-5.62424,68.0844,21.447,8.462788650611403,14.087028650611405,35.161363,13.8
2022,145.5624,1,-17.3497,174.212,23.2645,8.899125207,26.248825206959022,35.188516,13.79
2022,145.5832,1,-13.263,173.244,24.5692,9.211440904749889,22.474440904749887,35.204032000000005,13.7
2022,145.604,1,-15.36438667,198.04126666666667,25.6316,9.46504775,24.829434416805857,35.227306000000006,13.7
2022,145.6249,1,-8.3019,116.699,25.2669,9.378067970881672,17.679967970881673,35.231184999999996,13.7
2022,145.6457,1,-13.7018,276.479,24.201,9.123392665182132,22.825192665182133,35.242822000000004,13.7
2022,145.6665,1,-15.6846,260.695,26.5784,9.690444215976612,25.37504421597661,35.25058,13.75
2022,145.6873,1,-5.769319121,221.845,26.3458,9.635128440084364,15.404447561136998,35.25058,13.8
2022,145.7082,1,-11.93299091,241.27,26.1766,9.594866258,21.52785716745122,35.25058,13.8
2022,145.729,1,-3.269032308,91.58216462,25.6774,9.475964864325292,12.74499717,35.25058,13.8
2022,145.7498,1,-5.231841,91.9878,26.2739,9.618021824974232,14.849862824974233,35.25058,13.86
2022,145.7707,1,4.889685714285714,101.4,24.383,9.166924016277736,4.277238302,35.238943,13.9
2022,145.7915,1,5.38632,82.5756,24.2504,9.135210108349453,3.748890108349453,35.227306000000006,13.94
2022,145.8123,1,6.76993,66.5121,23.2144,8.887115502102782,2.1171855021027826,35.204032000000005,14
2022,145.8332,0,9.19916,40.1219,22.6942,8.762349927467643,-0.436810073,35.215669,14.1
2022,145.854,0,9.26828,25.8309,22.5363,8.724456262509188,-0.543823737,35.324281,14.19
2022,145.8748,0,11.5485,25.4861,22.5439,8.726280380811893,-2.822219619,35.467804,14.28
2022,145.8956,0,9.86244,17.6041,22.4241,8.697523855670864,-1.164916144,35.549262999999996,14.38
2022,145.9165,0,9.45202,14.1805,22.1077,8.621549482606886,-0.830470517,35.611326999999996,14.48
2022,145.9373,0,8.6748,8.20889,21.754,8.536576075066588,-0.138223925,35.630722,14.59
2022,145.9581,0,7.82688,8.50241,21.6127,8.502618292024142,0.6757382920241417,35.650116999999995,14.69
2022,145.979,0,8.71026,10.7958,21.5373,8.484495283649716,-0.225764716,35.688907,14.79
2022,146,0,9.30281,10.385,21.5321,8.483245356358958,-0.819564644,35.692786,14.88
2022,146.0208,0,9.222327368421052,25.651288,24.3277,9.153699105295994,-0.068628263,35.696665,14.96
2022,146.0416,0,7.17393,33.7955,23.8236,9.033068404,1.859138403810599,35.681149,15.01
2022,146.0624,0,8.10722,12.5744,20.0946,8.137444142211756,0.030224142,35.681149,15.1
2022,146.0833,0,8.20762,9.31203,22.9765,8.830071858891277,0.6224518588912762,35.669512,15.11
2022,146.1041,0,5.68657,7.20067,22.9914,8.833645319470829,3.1470753194708294,35.657875,15.2
2022,146.1249,0,9.7528,12.564,22.7773,8.782288584429162,-0.970511416,35.642359,15.2
2022,146.1458,0,9.388484,20.657921428571427,22.7589,8.777874015971042,-0.610609984,35.630722,15.2
2022,146.1666,0,8.7987,11.07358,20.0625,8.129717310266523,-0.66898269,35.619085,15.2
2022,146.1874,0,7.98468,9.12004,23.3281,8.914369384957691,0.9296893849576912,35.603569,15.25
2022,146.2083,0,8.65862,11.5367,20.2802,8.182116787832546,-0.476503212,35.59969,15.3
2022,146.2291,1,10.2541,11.2686,20.1137,8.142041648926428,-2.112058351,35.580295,15.3
2022,146.2499,1,9.4194,11.8459,19.9271,8.097123253953809,-1.322276746,35.603569,15.3
2022,146.2707,1,7.27971,22.6384,19.8767,8.084990067998602,0.8052800679986021,35.560900000000004,15.3
2022,146.2916,1,5.77786,28.3323,19.9431,8.100974983387307,2.323114983387306,35.549262999999996,15.3
2022,146.3124,1,-0.0571623,43.27,20.2643,8.178290001,8.235452301,35.537626,15.3
2022,146.3332,1,-3.37438,74.4793,20.8286,8.314074029,11.68845403,35.518231,15.3
2022,146.3541,1,-2.98089,81.3835,20.7956,8.306135341,11.28702534,35.537626,15.32
2022,146.3749,1,-16.6138,161.339,22.1427,8.629955552876698,25.24375555,35.545384,15.4
2022,146.3957,1,-11.8757,111.71,22.2526,8.656347703711527,20.532047703711527,35.553142,15.4
2022,146.4165,1,-9.86906,125.148,22.9019,8.812179116812118,18.681239116812115,35.545384,15.4
2022,146.4374,1,-9.2866,107.131,22.485,8.712142863182931,17.998742863182933,35.560900000000004,15.4
2022,146.4582,1,-6.25334,107.481,22.3301,8.674956389839188,14.928296389839188,35.549262999999996,15.4
2022,146.479,1,-6.54,88.7626,22.3378,8.676805128790255,15.216805128790256,35.541505,15.4
2022,146.4999,1,-5.05974,88.5826,22.2122,8.646646284106476,13.706386284106475,35.533747,15.4
2022,146.5207,1,-4.61135,71.7635,22.0312,8.603174685159853,13.214524685159851,35.525989,15.4
2022,146.5415,1,-5.69866,80.7361,22.1203,8.624575718903257,14.323235718903256,35.525989,15.4
2022,146.5624,1,-10.5799,113.75,22.4331,8.699684391,19.279584391440068,35.510473,15.4
2022,146.5832,1,-10.6234,108.83,22.5309,8.723160164445758,19.34656016444576,35.494957,15.4
2022,146.604,1,-5.07988,92.754,22.1595,8.633990309,13.71387030883411,35.494957,15.4
2022,146.6249,1,-18.8197,157.234,22.5022,8.716271448604699,27.53597145,35.471683,15.41
2022,146.6457,1,-16.4564,242.123,23.7985,9.027058522,25.48345852240076,35.436772,15.5
2022,146.6665,1,-14.8359,221.963,24.4818,9.190547651601811,24.026447651601814,35.413498,15.5
2022,146.6873,1,-15.3532,249.268,25.5142,9.437057494287092,24.79025749428709,35.394103,15.56
2022,146.7082,1,-12.1097,212.336,25.7602,9.495697997041468,21.605397997041468,35.386345000000006,15.6
2022,146.729,1,-9.72455,169.378,25.8841,9.525217741,19.249767741238053,35.370829,15.63
2022,146.7498,1,-2.73126,95.0439,24.1857,9.119732338864605,11.850992338864604,35.355313,15.7
2022,146.7707,1,1.55247,72.8935,22.7863,8.784447832410926,7.2319778324109265,35.335918,15.7
2022,146.7915,1,-0.589395,83.9687,22.4758,8.709934502130546,9.299329502130544,35.335918,15.76
2022,146.8123,1,8.468591428571429,24.959090476190475,21.6318,8.507208852408189,0.038617424,35.312644,15.8
2022,146.8332,0,7.980303333333333,47.251,21.0132,8.358477713580596,0.3781743802472626,35.28937,15.8
2022,146.854,0,8.930095625,25.24069875,20.2455,8.173765189,-0.756330436,35.269974999999995,15.89
2022,146.8748,0,9.86608,24.6447,19.3608,7.960775671894506,-1.905304328,35.231184999999996,15.9
2022,146.8956,0,8.791228636363636,25.090259130434784,22.2694,8.660381778416548,-0.130846858,35.196274,15.95
2022,146.9165,0,9.472928,14.7964,22.1504,8.631804828773317,-0.841123171,35.157484,16
2022,146.9373,0,8.786166522,24.38686875,22.4633,8.706933958,-0.079232564,35.134209999999996,16.08
2022,146.9581,0,8.793353999999999,10.41452,22.2325,8.651521083,-0.141832917,35.107057000000005,16.13
2022,146.979,0,8.891765714285714,24.698529545454544,22.7083,8.765733223,-0.126032491,35.083783000000004,16.2
2022,147,0,0.4728549999999998,54.98615,22.1236,8.625368295134303,8.152513295134304,35.076025,16.25
2022,147.0208,0,8.459534347826088,23.802610416666667,21.9962,8.594767224107475,0.1352328762813872,35.076025,16.3
2022,147.0416,0,8.197894999999999,16.5167325,21.7385,8.532851366714528,0.334956367,35.068267,16.3
2022,147.0624,0,8.8421855,26.482005,20.8641,8.322613845,-0.519571655,35.060509,16.3
2022,147.0833,0,7.785628,15.08932,21.5433,8.485937497156371,0.700309497,35.064388,16.3
2022,147.1041,0,8.459534347826088,23.802610416666667,22.0612,8.610380736,0.1508463886551325,35.28937,16.3
2022,147.1249,0,7.88233,9.692233333333334,22.6943,8.762373922762505,0.8800439227625043,42.461641,16.33
2022,147.1458,0,9.14874,25.14110260869565,22.8018,8.788166457,-0.360573543,42.593526999999995,16.3
2022,147.1666,0,8.7987,11.07358,22.299,8.667489176209244,-0.131210824,42.764203,16.3
2022,147.1874,0,9.00104,25.310905,20.3176,8.191117978947908,-0.809922021,42.787477,16.22
2022,147.2083,1,9.0792,10.94281,18.5007,7.7536464194739505,-1.325553581,42.799113999999996,16.2
2022,147.2291,1,7.995308333333334,27.559094166666668,17.3093,7.466768305846177,-0.528540027,42.834025,16.17
2022,147.2499,1,8.277938,17.12438,17.4983,7.512268088263802,-0.765669912,42.85342,16.1
2022,147.2707,1,6.972246666666667,63.137895,17.8387,7.594227457,0.6219807907644634,42.872814999999996,16.1
2022,147.2916,1,3.80908554,36.11318,16.5164,7.275957520213486,3.4668719802134857,42.89221,16.07
2022,147.3124,1,4.73564,39.359314,16.2188,7.204379037637463,2.468739037637463,42.919363,16
2022,147.3332,1,-6.466381757,106.1943,16.3316,7.231506661,13.697888417660437,42.927121,16
2022,147.3541,1,-4.774196,39.928468,15.0938,6.9340646064988345,11.708260606498834,42.958152999999996,15.99
2022,147.3749,1,-9.831855,146.02537999999998,15.4232,7.013162006993364,16.845017006993363,42.985306,15.9
2022,147.3957,1,4.69478,71.199,15.8865,7.124486042715771,2.429706042715771,43.012459,15.9
2022,147.4165,1,15.501740000000002,109.549,15.7606,7.094226281374115,-8.407513719,43.031854,15.9
2022,147.4374,1,8.10779,58.52085,15.654,7.068609695486283,-1.039180305,43.055127999999996,15.8
2022,147.4582,1,26.3087,147.899,16.2265,7.206230716,-19.10246928,43.062886,15.8
2022,147.479,1,-1.190823333,26.74661333333333,16.5117,7.274826892360857,8.465650226,43.101676,15.8
2022,147.4999,1,-9.576108182,189.5135272727273,16.4352,7.256424939,16.83253312095552,43.113313,15.74
2022,147.5207,1,3.5573963333333336,19.733066666666662,16.1347,7.184156035229146,3.626759701895812,43.136587,15.7
2022,147.5415,1,-14.975345,206.48142,15.625,7.061641562943454,22.03698656294345,43.159861,15.7
2022,147.5624,1,8.10779,58.52085,15.735,7.088074074959251,-1.019715925,43.175377,15.6
2022,147.5832,1,-16.472024,210.93161,14.3229,6.749153533031528,23.22117753303153,43.194772,15.6
2022,147.604,1,-7.103303333,38.40694666666667,15.0187,6.916037889355581,14.019341222688915,43.210288000000006,15.54
2022,147.6249,1,-18.37099818,72.6751,14.9769,6.906005509954837,25.27700369177301,43.233562,15.5
2022,147.6457,1,-22.1822,69.4002,14.8444,6.874209799665017,29.05640979966502,43.256836,15.47
2022,147.6665,1,-14.802345,75.95,14.7752,6.857607441,21.65995244106409,43.283989,15.4
2022,147.6873,1,-7.42249,50.546,14.4565,6.781177104015339,14.203667104015338,43.283989,15.4
2022,147.7082,1,-12.94542182,63.248000000000005,14.1486,6.707389546835946,19.652811365017765,43.299504999999996,15.37
2022,147.729,1,-0.19153,29.201985,14.1445,6.706407360487645,6.897937360487644,43.315021,15.3
2022,147.7498,1,-8.779924444,149.01126666666667,14.1925,6.717906750261785,15.49783119470623,43.338295,15.3
2022,147.7707,1,8.219753333333333,24.795756666666662,14.2901,6.741292992,-1.478460341,43.342174,15.3
2022,147.7915,1,-3.118347143,93.5549,14.4958,6.790599086034314,9.908946228891455,43.35769,15.3
2022,147.8123,1,5.70963,42.9794,14.33,6.750855133006561,1.0412251330065612,43.369327,15.3
2022,147.8332,1,2.10096,52.43796,14.8886,6.884815428331694,4.783855428331695,43.384843000000004,15.3
2022,147.854,0,8.6411075,27.1379625,13.5391,6.561494315612945,-2.079613184,43.392601,15.3
2022,147.8748,0,7.1422566666666665,16.19154,12.1759,6.236164007531964,-0.906092659,43.39648,15.3
2022,147.8956,0,7.995308333333334,27.559094166666668,17.1942,7.439061900179134,-0.556246433,43.408117000000004,15.3
2022,147.9165,0,7.72536,12.4420775,16.8664,7.360168420116962,-0.36519158,43.423633,15.3
2022,147.9373,0,8.63197,38.4457,17.0893,7.413812788291776,-1.218157212,43.439149,15.3
2022,147.9581,0,7.758126000000001,11.787522,17.0698,7.409119419,-0.349006581,43.443028,15.3
2022,147.979,0,7.995308333333334,27.559094166666668,17.0367,7.401152890030299,-0.594155443,43.439149,15.3
2022,148,0,-8.247756667,51.2739,16.88,7.363441181520342,15.61119784818701,43.446907,15.29
2022,148.0208,0,8.3465325,29.13217688,16.4918,7.270039829879943,-1.07649267,43.446907,15.2
2022,148.0416,0,6.179104,6.326142,16.6766,7.314498436,1.1353944358346402,43.454665,15.2
2022,148.0624,0,9.028095384615384,27.56696692307692,15.8071,7.105401791681739,-1.922693593,43.458543999999996,15.2
2022,148.0833,0,6.182428,4.663268,15.0159,6.915365838419765,0.7329378384197653,43.466302,15.2
2022,148.1041,0,9.279945833333333,29.51805,15.6276,7.062266279076203,-2.217679554,43.474059999999994,15.2
2022,148.1249,0,6.528256,5.359992,16.0925,7.174009287263521,0.6457532872635214,43.470181000000004,15.2
2022,148.1458,0,9.366247272727271,39.30304454545455,16.3324,7.231699068153306,-2.134548205,43.454665,15.15
2022,148.166,-9999,6.40902,6.214948,16.21245,7.202852017850545,0.7938320178505451,43.466302,15.1
2022,148.187,-9999,8.465460967741935,35.55345125,19.44192033898305,7.980309032449389,-0.485151935,43.466302,15.02
2022,148.208,-9999,6.130444,7.015054,15.3326,6.991401993,0.8609579929113202,43.481818,14.95
2022,148.2291,1,-4.1121225,37.274085,15.5471,7.042925308882635,11.155047808882635,43.489576,14.88
2022,148.2499,1,4.36481475,10.0766075,15.1181,6.9398980375829655,2.5750832875829657,43.485697,14.79
2022,148.2707,1,4.94413725,41.326975,14.9815,6.907109511573537,1.9629722615735368,43.505092,14.7
2022,148.2916,1,-4.25500775,49.94095,15.3693,7.0002160695860525,11.255223819586051,43.51285,14.61
2022,148.3124,1,-14.54153667,211.097225,14.4078,6.7695026915328125,21.31103935819948,43.516729,14.52
2022,148.3332,1,-14.00815,177.278,14.9254,6.893646176,20.90179617588662,43.520608,14.43
2022,148.3541,1,-12.5672,187.172,16.1102,7.178265083,19.745465082749448,43.528366,14.35
2022,148.3749,1,-15.4491,167.384,16.9337,7.376364157768832,22.82546415776883,43.536124,14.27
2022,148.3957,1,-19.7733,237.634,17.9728,7.626518450784932,27.39981845078493,43.547761,14.2
2022,148.4165,1,-10.5099,242.805,18.6649,7.793190438,18.30309043838236,43.547761,14.11
2022,148.4374,1,-18.4927,291.208,19.403,7.970937286253718,26.46363728625372,43.551640000000006,14.06
2022,148.4582,1,-16.6729,250.301,19.8957,8.089564128,24.76246413,43.540003,14
2022,148.479,1,-24.7984,368.683,20.4839,8.231138790133874,33.02953879013388,43.543882,13.92
2022,148.4999,1,-24.7293,336.181,21.1287,8.386255701942913,33.11555570194291,43.547761,13.87
2022,148.5207,1,-18.2022,267.181,21.3058,8.428841659,26.63104165944691,43.551640000000006,13.8
2022,148.5415,1,-19.08,277.078,21.6701,8.516413660308316,27.596413660308315,43.547761,13.72
2022,148.5624,1,-25.2948,367.957,22.0424,8.605864981600865,33.90066498160086,43.547761,13.7
2022,148.5832,1,-25.8741,352.755,22.4987,8.715431339,34.58953133895511,43.547761,13.65
2022,148.604,1,-20.7836,258.909,22.5713,8.732856615405622,29.516456615405623,43.540003,13.6
2022,148.6249,1,-22.8862,299.313,23.012,8.838585647922237,31.72478564792224,43.540003,13.6
2022,148.6457,1,-22.5885,292.627,23.2184,8.888074403194693,31.476574403194693,43.528366,13.68
2022,148.6665,1,-21.9511,279.16,23.3971,8.930905737035452,30.882005737035453,43.528366,13.7
2022,148.6873,1,-17.6068,233.29,23.7343,9.011685182,26.61848518207768,43.377085,13.75
2022,148.7082,1,-18.6402,244.22,23.3522,8.920145380109844,27.560345380109844,42.372423999999995,13.81
2022,148.729,1,-12.9701,176.12,22.5683,8.732136604404262,21.702236604404263,41.600503,13.9
2022,148.7498,1,-9.05434,140.636,22.3489,8.679470154264601,17.733810154264603,41.360005,14
2022,148.7707,1,-8.53314,126.582,22.8544,8.800785031693382,17.333925031693383,41.278546,14.12
2022,148.7915,1,-6.8085,103.892,22.8976,8.811147692194403,15.619647692194404,41.208724000000004,14.23
2022,148.8123,1,-1.96329,72.8575,22.1545,8.632789499347652,10.596079499347653,41.18545,14.35
2022,148.8332,1,1.1987925,54.8026,21.1568,8.393013278,7.194220778,41.138902,14.47
2022,148.854,0,6.18997,24.9389,20.1275,8.145363370673394,1.955393370673394,41.103991,14.61
2022,148.8748,0,7.37699,17.522,19.3838,7.966314011224273,0.5893240112242726,41.03029,14.73
2022,148.8956,0,9.131551176470587,34.31780764705882,18.7708,7.818694137801343,-1.312857039,40.731607,14.84
2022,148.9165,0,7.85981,6.11372,18.2049,7.682410753798126,-0.177399246,40.425166000000004,14.95
2022,148.9373,0,7.57949,9.36879,17.9837,7.629143212466969,0.049653212,40.328191000000004,15.06
2022,148.9581,0,8.08515,16.7638,18.0997,7.657076984442416,-0.428073016,40.281643,15.15
2022,148.979,0,8.15496,15.7583,17.7942,7.583512309578212,-0.57144769,40.17691,15.2
2022,149,0,7.11122,10.933,17.4986,7.512340314197022,0.4011203141970219,40.064419,15.29
2022,149.0208,0,5.40716,6.53771,17.3463,7.475675251225996,2.068515251225996,39.990717999999994,15.31
2022,149.0416,0,5.85435,5.64231,17.2005,7.440578353114502,1.5862283531145025,39.928654,15.4
2022,149.0624,0,6.00589,4.15397,16.9732,7.385870265496072,1.379980265496072,39.86659,15.4
2022,149.0833,0,6.5169,4.36372,16.6994,7.319984171080361,0.8030841710803616,39.8278,15.4
2022,149.1041,0,6.9688,4.94366,16.5942,7.294673843800218,0.3258738438002178,39.692035,15.48
2022,149.1249,0,5.5662,4.21268,16.5387,7.281322066583811,1.7151220665838105,39.622213,15.5
2022,149.1458,0,6.87382,6.18793,16.5108,7.274610389811422,0.40079039,39.404989,15.5
2022,149.1666,0,6.71556,7.09197,16.6558,7.309494013825606,0.5939340138256064,39.249829000000005,15.42
2022,149.1874,0,7.03943,7.85797,16.5818,7.291690676471354,0.2522606764713542,39.191644,15.4
2022,149.2083,1,5.85009,5.72419,16.4745,7.265878297419802,1.4157882974198026,39.086911,15.4
2022,149.2291,1,6.4477,4.74014,16.2215,7.205028325300932,0.7573283253009322,38.823139,15.4
2022,149.2499,1,4.59944,9.661,16.3878,7.245023735709882,2.6455837357098817,38.761075,15.36
2022,149.2707,1,0.562029,20.1811,17.0457,7.403318994985493,6.841289994985493,38.664100000000005,15.3
2022,149.2916,1,-4.25500775,49.94095,18.3175,7.709527161522546,11.964534911522543,38.648584,15.3
2022,149.3124,1,-9.3662,77.7785,18.8884,7.847015308325568,17.213215308325566,38.594277999999996,15.3
2022,149.3332,1,-12.8153,92.1432,19.1851,7.918466236262622,20.733766236262625,38.536093,15.24
2022,149.3541,1,-17.0572,128.432,19.9051,8.091827066047513,25.14902706604752,38.497303,15.2
2022,149.3749,1,-18.3961,149.059,20.7708,8.300169129543482,26.69626912954348,38.43136,15.2
2022,149.3957,1,-20.3931,191.369,21.5105,8.478053262349041,28.87115326234904,38.408086000000004,15.2
2022,149.4165,1,-18.3911,186.108,22.5012,8.716031417770951,27.10713141777095,38.373174999999996,15.19
2022,149.4374,1,-19.9242,226.77,23.2805,8.902960397407002,28.8271604,38.346022000000005,15.1
2022,149.4582,1,-22.7275,287.867,24.1815,9.118727521306871,31.846227521306872,38.303353,15.1
2022,149.479,1,-25.7151,348.226,24.9946,9.325779598337885,35.04087959833788,38.280079,15.1
2022,149.4999,1,-21.0776,309.541,25.5561,9.472830977608178,30.55043097760818,38.229651999999994,15.08
2022,149.5207,1,-25.6377,391.18,26.1971,9.639044657,35.27674465690206,38.183104,15
2022,149.5415,1,-25.3613,412.764,26.7194,9.777034286083683,35.13833428608368,38.152072,15
2022,149.5624,1,-21.0686,382.504,27.7008,10.02474241647992,31.09334241647992,38.051218,15
2022,149.5832,1,-19.4852,351.685,28.6741,10.270390623882864,29.75559062388286,37.8883,15
2022,149.604,1,-22.839,464.389,28.9178,10.342349996853644,33.18134999685364,37.818478,15
2022,149.6249,1,-17.832,317.611,28.876,10.34636147025076,28.178361470250763,37.744777,15
2022,149.6457,1,-12.9624,246.076,28.9969,10.389193465442784,23.351593465442782,37.678834,15
2022,149.6665,1,-13.7611,235.311,28.6173,10.312400876246254,24.073500876246257,37.581859,15.1
2022,149.6873,1,-16.4037,290.818,28.62,10.326930795410687,26.73063079541069,37.438336,15.12
2022,149.7082,1,-14.5064,283.424,28.984,10.428116705136482,24.93451670513648,37.329724,15.2
2022,149.729,1,-11.135,266.405,29.1828,10.489812811860787,21.62481281186079,37.248265,15.27
2022,149.7498,1,-7.24378,197.524,28.593,10.36208407294803,17.60586407294803,37.162927,15.37
2022,149.7707,1,-3.4974,149.554,27.8098,10.18695656195293,13.684356561952931,37.046557,15.48
2022,149.7915,1,0.363569,119.21,27.2839,10.073216079893609,9.709647079893609,36.965098000000005,15.61
2022,149.8123,1,3.026,92.9553,26.7648,9.960572403255556,6.934572403255556,36.883639,15.74
2022,149.8332,1,7.84705,80.1074,25.755,9.727668172,1.880618172,36.821575,15.88
2022,149.854,0,8.72927,38.8196,24.803,9.507586058721357,0.7783160587213569,36.771148,16.03
2022,149.8748,0,9.88867,40.366,24.1838,9.368159856939366,-0.520510143,36.7246,16.16
2022,149.8956,0,9.38975,31.1613,23.7099,9.263917318866673,-0.125832681,36.697447,16.28
2022,149.9165,0,8.89766,21.9853,23.1925,9.148508304646102,0.2508483046461016,36.639262,16.39
2022,149.9373,0,10.1144,28.5231,23.0464,9.124498699520126,-0.9899013,36.398764,16.48
2022,149.9581,0,10.8017,29.4112,22.717,9.054968939804422,-1.74673106,36.359974,16.56
2022,149.979,0,9.77644,29.0397,22.6718,9.055717572676352,-0.720722427,36.317305,16.62
2022,150,0,10.2452,31.4403,22.5151,9.028725937,-1.216474063,36.286273,16.7
2022,150.0208,0,10.6602,28.7691,22.0718,8.930261599,-1.729938401,36.266878000000005,16.72
2022,150.0416,0,8.58913,20.5888,21.7413,8.859578303245582,0.2704483032455815,36.247483,16.8
2022,150.0624,0,9.31184,22.0816,21.4711,8.803711036483614,-0.508128964,36.231967,16.8
2022,150.0833,0,7.89022,18.0464,21.2255,8.753801322811126,0.8635813228111262,36.212572,16.8
2022,150.1041,0,8.64501,17.9473,20.9236,8.689598264332467,0.044588264,36.193177,16.8
2022,150.1249,0,9.38133,19.2667,20.5565,8.608800399534074,-0.7725296,36.18154,16.8
2022,150.1458,0,8.42961,16.4458,20.3344,8.564202215275879,0.1345922152758785,36.169903,16.8
2022,150.1666,0,8.90081,17.6195,20.0929,8.514562165876859,-0.386247834,36.146629000000004,16.8
